system:index,B11_median,B12_median,B1_median,B2_count,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8A_median,B8_median,B9_median,cloud_cover,clouds_count,date,lat,lon,product_id,sensor,shadows_count,site_no,solar_az,solar_zen,water_median,.geo
20250720T203901_20250720T203902_T08WNV_5,68.0,33.0,1435.0000000000002,348,1249.9999999999998,1130.0,1090.0,1026.0,757.0,759.0,534.0000000000001,627.0,118.0,0.0,348,2025-07-20,67.45,-133.74,S2C_MSIL1C_20250720T203901_N0511_R014_T08WNV_20250720T223647,Sentinel-2C,348,Mackenzie,175.285820416621,46.6944450805084,0.8869182467460632,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250721T032601_20250721T032558_T51WWQ_2,64.40495867768595,32.0,1201.9999999999995,351,905.0000000000001,634.0000000000001,474.99999999999994,421.9999999999999,334.00000000000006,315.0,239.0,254.69521305205282,73.99999999999997,0.0987787034548658,351,2025-07-21,66.76905,123.39458,S2C_MSIL1C_20250721T032601_N0511_R018_T51WWQ_20250721T052032,Sentinel-2C,351,Lena,173.627100271392,46.7971072734282,0.8175768968691952,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250722T011721_20250722T011716_T57WWS_3,69.99999999999999,43.0,1149.0,351,908.9999999999998,745.0,534.0,431.00000000000006,288.00000000000006,267.0,200.00000000000003,222.0,71.99999999999999,0.169637791513631,351,2025-07-22,68.75,161.3,S2C_MSIL1C_20250722T011721_N0511_R031_T57WWS_20250722T023007,Sentinel-2C,351,Kolyma,177.830391549232,48.6746064151111,0.8272969238219723,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250722T034539_20250722T034535_T51WWQ_2,48.51583754372328,24.0,1247.0000000000002,351,921.0,679.0000000000001,514.0,461.99999999999994,372.00000000000006,373.0,280.4957472660996,292.99999999999994,69.0,0.275703555021701,351,2025-07-22,66.76905,123.39458,S2B_MSIL1C_20250722T034539_N0511_R104_T51WWQ_20250722T053159,Sentinel-2B,351,Lena,179.915581879083,46.8900077187824,0.8679866657098042,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250724T010649_20250724T010703_T57WWS_3,26.999999999999993,13.999999999999998,1268.0,351,950.9999999999999,745.0000000000001,490.00000000000006,396.99999999999994,273.0,260.99999999999994,180.0,198.99999999999997,61.000000000000014,1.09510387681838,351,2025-07-24,68.75,161.3,S2B_MSIL1C_20250724T010649_N0511_R131_T57WWS_20250724T022808,Sentinel-2B,351,Kolyma,174.608734331311,49.1448694739288,0.9300204574079213,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250724T033601_20250724T033557_T51WWQ_2,174.5038106048322,114.44723914325014,1249.0,351,968.9999999999999,727.0,589.0,533.0000000000001,452.0,444.5692468801815,372.5062967335694,372.46161966520884,93.99999999999999,31.9750664397265,351,2025-07-24,66.76905,123.39458,S2C_MSIL1C_20250724T033601_N0511_R061_T51WWQ_20250724T053113,Sentinel-2C,351,Lena,176.817453137188,47.3268869157771,0.6141265506545702,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250725T012721_20250725T012718_T57WWS_3,53.999999999999986,28.0,1197.9999999999998,351,923.0000000000001,718.0,471.00000000000006,373.99999999999994,282.0,254.0,193.00000000000003,208.99999999999997,68.99999999999999,8.91961539610021,351,2025-07-25,68.75,161.3,S2C_MSIL1C_20250725T012721_N0511_R074_T57WWS_20250725T024320,Sentinel-2C,351,Kolyma,180.913475393035,49.290116723374,0.8606814915088318,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250725T071619_20250725T071619_T41WPP_0,86.0,60.903614457831324,1333.0,101,929.0,624.0,475.0,448.0,357.00000000000006,343.0,262.5,275.0,96.0,24.4609573292723,101,2025-07-25,66.63000000000001,66.6,S2B_MSIL1C_20250725T071619_N0511_R006_T41WPP_20250725T074504,Sentinel-2B,101,Ob,173.609698127103,46.7285222238723,0.7543390989303589,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250725T071619_20250725T071619_T41WPQ_0,193.0,186.07968127490042,1402.0,223,956.5,662.5,524.6666666666666,509.5,441.3333333333333,444.0,372.135593220339,337.0,189.0,49.6187703425005,223,2025-07-25,66.63000000000001,66.6,S2B_MSIL1C_20250725T071619_N0511_R006_T41WPQ_20250725T074504,Sentinel-2B,223,Ob,173.786935876525,47.6152107090429,0.5536791086196899,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250725T203839_20250725T204339_T08WNV_5,227.0,156.0,1538.0,348,1296.0,1162.0,1116.0,1096.0,906.0,929.9999999999999,745.0,821.9999999999998,260.0,37.3565051210845,348,2025-07-25,67.45,-133.74,S2B_MSIL1C_20250725T203839_N0511_R014_T08WNV_20250725T223529,Sentinel-2B,348,Mackenzie,175.177110755491,47.7318176310876,0.6725002862751357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250726T032519_20250726T032515_T51WWQ_2,72.58339464004203,40.00000000000001,1354.0,351,995.0,725.0000000000001,549.0,494.0,402.5170105967652,404.5387956332903,305.0,320.3559922680412,81.0,7.97963510406402,351,2025-07-26,66.76905,123.39458,S2B_MSIL1C_20250726T032519_N0511_R018_T51WWQ_20250726T051043,Sentinel-2B,351,Lena,173.539704498065,47.8429733826554,0.815375865185635,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250727T011659_20250727T011653_T57WWS_3,42.999999999999986,26.000000000000004,1211.0,351,888.0000000000001,684.0,430.99999999999994,351.0,258.0,245.0,175.00000000000003,192.0,65.00000000000001,23.893666577085,351,2025-07-27,68.75,161.3,S2B_MSIL1C_20250727T011659_N0511_R031_T57WWS_20250727T022612,Sentinel-2B,351,Kolyma,177.715426779618,49.7428081352448,0.8801629647431138,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250727T070751_20250727T070753_T41WPP_0,47.00000000000001,24.0,1164.0000000000002,350,831.0,512.0,354.99999999999994,333.0,280.00000000000006,257.0,197.99999999999997,212.0,71.00000000000001,0.0,350,2025-07-27,66.63000000000001,66.6,S2C_MSIL1C_20250727T070751_N0511_R106_T41WPP_20250727T085551,Sentinel-2C,350,Ob,170.54406346981,47.3061121299531,0.8332536941087698,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250727T070751_20250727T070753_T41WPQ_0,47.00000000000001,24.0,1164.0000000000002,350,831.0,512.0,354.99999999999994,334.0,280.00000000000006,257.0,197.99999999999997,212.0,71.00000000000001,0.139091313366075,350,2025-07-27,66.63000000000001,66.6,S2C_MSIL1C_20250727T070751_N0511_R106_T41WPQ_20250727T085551,Sentinel-2C,350,Ob,170.760635207309,48.1849710474086,0.8332064640789555,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250728T205019_20250728T205209_T08WNV_5,46.00000000000001,24.0,1378.0,348,1169.0,1081.9999999999998,1041.0,959.9999999999999,651.0,653.0,443.99999999999994,523.0,78.0,1.44788642125424,348,2025-07-28,67.45,-133.74,S2B_MSIL1C_20250728T205019_N0511_R057_T08WNV_20250728T224515,Sentinel-2B,348,Mackenzie,178.371579859793,48.3641420946492,0.9181656016897194,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250729T010711_20250729T010709_T57WWS_3,43.00000000000001,19.999999999999996,1132.0,351,883.0,679.9999999999999,418.99999999999994,331.99999999999994,239.00000000000003,213.99999999999994,161.0,177.00000000000003,65.00000000000003,0.0,351,2025-07-29,68.75,161.3,S2C_MSIL1C_20250729T010711_N0511_R131_T57WWS_20250729T021810,Sentinel-2C,351,Kolyma,174.76908597444,50.2618894898017,0.8819774028819961,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250729T033539_20250729T033535_T51WWQ_2,75.0,45.0,1335.9999999999998,351,972.9999999999998,715.0,570.0,510.99999999999994,391.00000000000006,389.99999999999994,291.00000000000006,306.0,68.0,37.6484815909702,351,2025-07-29,66.76905,123.39458,S2B_MSIL1C_20250729T033539_N0511_R061_T51WWQ_20250729T052337,Sentinel-2B,351,Lena,176.744607099161,48.4517613283395,0.8093013900976914,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250730T012659_20250730T012655_T57WWS_3,22.0,11.999999999999996,1158.0,351,894.0000000000001,751.0,477.0,385.0,247.00000000000003,233.99999999999997,156.00000000000009,185.00000000000006,58.99999999999998,0.0,351,2025-07-30,68.75,161.3,S2B_MSIL1C_20250730T012659_N0511_R074_T57WWS_20250730T024129,Sentinel-2B,351,Kolyma,180.813494526123,50.4369667788633,0.9431276827864166,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250730T062629_20250730T062627_T44WPC_1,72.99999999999999,62.99999999999999,1121.0,346,801.0,551.0,363.00000000000006,320.0,282.0,275.0,223.99999999999994,222.0,85.0,29.7185344441458,346,2025-07-30,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250730T062629_N0511_R077_T44WPC_20250730T070105,Sentinel-2B,346,Yenisey,180.949016274734,51.3446106233317,0.7648965716362,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250730T062629_20250730T062627_T45WVT_1,73.0,62.99999999999999,1121.0,353,800.9999999999998,551.0,362.0,319.00000000000006,282.00000000000006,274.99999999999994,224.0,220.99999999999997,84.99999999999999,23.1624413986682,353,2025-07-30,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250730T062629_N0511_R077_T45WVT_20250730T070105,Sentinel-2B,353,Yenisey,181.92139121487,51.393412797501,0.765366721507785,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250730T071641_20250730T071849_T41WPP_0,44.00000000000001,19.0,1092.0,350,779.0,481.00000000000006,333.0,322.0,258.00000000000006,235.0,175.0,199.99999999999997,72.0,0.0,350,2025-07-30,66.63000000000001,66.6,S2C_MSIL1C_20250730T071641_N0511_R006_T41WPP_20250730T091723,Sentinel-2C,350,Ob,173.81635305546,47.8764684624068,0.8337615081652772,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250730T071641_20250730T071849_T41WPQ_0,44.00000000000001,19.0,1092.0,350,779.0,481.00000000000006,333.0,322.0,258.0,234.99999999999997,175.00000000000006,199.99999999999997,72.0,23.8174624503568,350,2025-07-30,66.63000000000001,66.6,S2C_MSIL1C_20250730T071641_N0511_R006_T41WPQ_20250730T091723,Sentinel-2C,350,Ob,173.986233535852,48.7635889065139,0.8338122942726018,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250730T203901_20250730T204512_T08WNV_5,145.35861065648302,97.50330175136375,1503.0,345,1315.0,1176.0,1094.454646757299,964.3170862346009,669.3577944727662,665.5147834743653,485.90306122448976,553.539289781551,110.0,44.2395114813819,345,2025-07-30,67.45,-133.74,S2C_MSIL1C_20250730T203901_N0511_R014_T08WNV_20250731T000035,Sentinel-2C,345,Mackenzie,175.370390866622,48.8959105956735,0.7797018165501359,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250731T032601_20250731T032556_T51WWQ_2,121.0,84.00000000000001,1213.0000000000002,351,919.0000000000001,642.0000000000001,506.00000000000006,459.0000000000001,367.0,350.0,282.0,294.0,92.0,2.27546358505778,351,2025-07-31,66.76905,123.39458,S2C_MSIL1C_20250731T032601_N0511_R018_T51WWQ_20250731T052015,Sentinel-2C,351,Lena,173.755771980246,49.0123645288866,0.6826058518230248,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250801T011711_20250801T011714_T57WWS_3,244.00000000000003,126.99999999999999,1902.0,351,1629.0,1337.9999999999995,1052.0,951.0,907.0000000000001,881.0,774.0000000000001,752.0,243.0,46.6106781331183,351,2025-08-01,68.75,161.3,S2C_MSIL1C_20250801T011711_N0511_R031_T57WWS_20250801T023002,Sentinel-2C,351,Kolyma,177.893327081235,50.9396918275411,0.6915481161150979,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250801T034539_20250801T034823_T51WWQ_2,34.0,19.0,1093.0,351,778.0000000000002,554.0000000000001,421.0,376.0,272.0,265.0,187.0,206.99999999999997,51.0,0.0285278726230487,351,2025-08-01,66.76905,123.39458,S2B_MSIL1C_20250801T034539_N0511_R104_T51WWQ_20250801T053717,Sentinel-2B,351,Lena,179.93891482992,49.1610637310069,0.8845779555184501,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250801T202839_20250801T203313_T08WNV_5,36.0,21.0,1449.0,348,1191.0000000000002,1052.3636930754835,912.5674141356799,810.5548589341693,491.0,488.00000000000006,318.0,388.0,84.99999999999999,0.0,348,2025-08-01,67.45,-133.74,S2B_MSIL1C_20250801T202839_N0511_R114_T08WNV_20250801T233950,Sentinel-2B,348,Mackenzie,172.195586985358,49.5037594766117,0.9317721182323365,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250801T221529_20250801T221529_T03VXJ_4,49.0,28.999999999999996,1475.0,342,1290.0,1224.0,1175.0,1091.0,813.0,842.0,598.9999999999999,677.0,88.00000000000001,4.70369375018663,342,2025-08-01,61.93,-162.88,S2B_MSIL1C_20250801T221529_N0511_R115_T03VXJ_20250802T000515,Sentinel-2B,342,Yukon,167.709680461881,44.4034655143294,0.9227696256625794,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250802T205041_20250802T205041_T08WNV_5,60.000000000000014,30.0,1364.0,348,1187.0,1085.0,1012.0,881.0,581.0,581.0,394.99999999999994,459.0,73.99999999999999,1.18132819586354,348,2025-08-02,67.45,-133.74,S2C_MSIL1C_20250802T205041_N0511_R057_T08WNV_20250802T225308,Sentinel-2C,348,Mackenzie,178.577911760183,49.6067198168354,0.8951964463506427,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250802T223551_20250802T223550_T03VXJ_4,80.0,48.0,1165.0,342,916.0,662.0,504.0,452.0,413.0,400.0,319.0,336.0,81.0,45.5669310154278,342,2025-08-02,61.93,-162.88,S2C_MSIL1C_20250802T223551_N0511_R058_T03VXJ_20250803T002645,Sentinel-2C,342,Yukon,174.6530489664,44.295808949833,0.7854339820998055,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250803T060629_20250803T060638_T44WPC_1,57.0,37.99999999999999,1261.9999999999998,346,889.0,581.9999999999998,376.99999999999994,334.0,290.0,273.0,209.00000000000003,224.99999999999997,88.00000000000003,5.92162614831371,346,2025-08-03,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250803T060629_N0511_R134_T44WPC_20250803T065959,Sentinel-2B,346,Yenisey,175.00961849774,52.4140913868952,0.8201207318296941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250803T060629_20250803T060638_T45WVS_1,56.99999999999999,38.00000000000001,1261.9999999999995,353,888.9999999999999,583.0,377.0,333.99999999999994,290.0,273.0,208.99999999999997,226.00000000000003,88.0,6.60374597512837,353,2025-08-03,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250803T060629_N0511_R134_T45WVS_20250803T065959,Sentinel-2B,353,Yenisey,176.056939003389,51.5374309094108,0.8200119470357894,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250803T060629_20250803T060638_T45WVT_1,56.99999999999999,38.00000000000001,1261.9999999999995,353,888.9999999999999,582.9999999999999,377.0,333.99999999999994,289.0,272.99999999999994,208.99999999999997,226.00000000000003,88.00000000000001,4.4409123965562,353,2025-08-03,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250803T060629_N0511_R134_T45WVT_20250803T065959,Sentinel-2B,353,Yenisey,175.978123959999,52.4340556362944,0.8200020686251713,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250804T062651_20250804T062647_T44WPC_1,52.999999999999986,28.0,1107.0,346,804.0,503.9999999999999,307.0,267.0,239.0,216.0,176.00000000000003,183.0,72.0,0.097285675893577,346,2025-08-04,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250804T062651_N0511_R077_T44WPC_20250804T081912,Sentinel-2C,346,Yenisey,181.1410434446,52.6238496055098,0.8083182573318481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250804T062651_20250804T062647_T45WVS_1,52.99999999999998,28.0,1107.0000000000002,353,805.0000000000001,504.0,307.0,267.0,239.0,216.0,176.0,183.00000000000003,72.00000000000001,0.0,353,2025-08-04,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250804T062651_N0511_R077_T45WVS_20250804T081912,Sentinel-2C,353,Yenisey,182.254259375055,51.7793660562565,0.8083182573318481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250804T062651_20250804T062647_T45WVT_1,52.99999999999998,28.0,1107.0000000000002,353,805.0000000000001,504.00000000000006,307.0,267.0,239.0,216.0,176.0,183.00000000000003,71.99999999999999,0.0973155364448028,353,2025-08-04,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250804T062651_N0511_R077_T45WVT_20250804T081912,Sentinel-2C,353,Yenisey,182.103359882585,52.673550479031,0.8083182573318481,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250804T203839_20250804T204519_T08WNV_5,358.0,236.00000000000003,1848.0,102,1607.0,1466.0,1440.0,1433.0,1304.0,1376.0,1173.0,1197.0,343.0,38.5515542416913,102,2025-08-04,67.45,-133.74,S2B_MSIL1C_20250804T203839_N0511_R014_T08WNV_20250804T223400,Sentinel-2B,102,Mackenzie,175.436905567112,50.1872615013057,0.6074561476707458,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250805T032519_20250805T032515_T51WWQ_2,136.0,100.0,1276.0,51,945.0,689.0,561.0,524.0,405.0,387.0,305.0,332.0,105.0,13.0025381468542,51,2025-08-05,66.76905,123.39458,S2B_MSIL1C_20250805T032519_N0511_R018_T51WWQ_20250805T051109,Sentinel-2B,51,Lena,173.847003049935,50.3095130848531,0.670616090297699,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250806T061629_20250806T061631_T44WPC_1,40.00000000000001,17.0,1272.0,346,889.0,581.0,358.9999999999999,314.0,301.00000000000006,295.99999999999994,223.0,231.00000000000003,68.99999999999999,0.00868942040670071,346,2025-08-06,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250806T061629_N0511_R034_T44WPC_20250806T081258,Sentinel-2B,346,Yenisey,178.12061108359,53.1715366751338,0.869918704032898,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250806T061629_20250806T061631_T45WVS_1,40.0,17.0,1271.0,353,889.0000000000001,581.0,359.00000000000006,314.0,300.99999999999994,297.0,223.00000000000006,231.0,69.00000000000003,0.0,353,2025-08-06,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250806T061629_N0511_R034_T45WVS_20250806T081258,Sentinel-2B,353,Yenisey,179.196501051293,52.3099787364604,0.869939449384357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250806T061629_20250806T061631_T45WVT_1,40.0,17.0,1271.0,353,889.0000000000001,581.0,358.99999999999994,314.00000000000006,300.99999999999994,296.00000000000006,223.0000000000001,231.0,69.00000000000003,1.00964495804593,353,2025-08-06,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250806T061629_N0511_R034_T45WVT_20250806T081258,Sentinel-2B,353,Yenisey,179.081310865934,53.2066394255261,0.869939449384357,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250806T221551_20250806T221548_T03VXJ_4,108.0,62.999999999999986,1420.0,342,1269.0,1176.0,1129.0,1046.0,883.0,901.0000000000001,707.0,744.0,114.0,36.921974379647,342,2025-08-06,61.93,-162.88,S2C_MSIL1C_20250806T221551_N0511_R115_T03VXJ_20250806T223345,Sentinel-2C,342,Yukon,168.172598468975,45.7172238336196,0.8326314006532941,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250807T072619_20250807T072616_T41WPP_0,39.0,17.0,1248.9999999999998,350,870.0,567.0,393.0,361.99999999999994,307.99999999999994,297.0,221.99999999999997,230.0,66.00000000000001,40.1650989877273,350,2025-08-07,66.63000000000001,66.6,S2B_MSIL1C_20250807T072619_N0511_R049_T41WPP_20250807T073905,Sentinel-2B,350,Ob,177.173818864138,49.8978085086888,0.8723278897809296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250807T072619_20250807T072616_T41WPQ_0,39.0,17.0,1249.0,350,870.0,567.0,393.0,361.99999999999994,307.99999999999994,297.99999999999994,221.99999999999997,230.0,65.00000000000001,1.32945146167398,350,2025-08-07,66.63000000000001,66.6,S2B_MSIL1C_20250807T072619_N0511_R049_T41WPQ_20250807T073905,Sentinel-2B,350,Ob,177.294336666584,50.7904741986154,0.8723278897809296,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250808T010711_20250808T010724_T57WWS_3,63.00000000000001,37.0,1331.0,149,1083.9574532745783,861.7733509983912,589.0,471.9999999999999,315.0,293.00000000000006,220.0,242.0,90.0,23.6759275899523,149,2025-08-08,68.75,161.3,S2C_MSIL1C_20250808T010711_N0511_R131_T57WWS_20250808T023003,Sentinel-2C,149,Kolyma,175.112591615865,52.8687420500818,0.8640346560913781,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250808T033539_20250808T033536_T51WWQ_2,57.472440355994316,37.33539315780046,1155.9999999999998,349,824.9999999999999,604.0,490.5355980471929,450.00000000000006,310.4872628726287,306.5490618271301,214.27009208874006,238.50335380255075,66.00000000000001,35.3470094657947,349,2025-08-08,66.76905,123.39458,S2B_MSIL1C_20250808T033539_N0511_R061_T51WWQ_20250808T052055,Sentinel-2B,349,Lena,177.084096478627,51.0660056540309,0.8300606730192537,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250808T060651_20250808T060747_T44WPC_1,59.0,26.0,1254.0,346,913.0,564.0,343.0,300.99999999999994,287.99999999999994,263.00000000000006,216.00000000000003,218.00000000000003,74.99999999999997,4.20579023213593,346,2025-08-08,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250808T060651_N0511_R134_T44WPC_20250808T070347,Sentinel-2C,346,Yenisey,175.315356235003,53.7779608777232,0.8102686180658135,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250808T060651_20250808T060747_T45WVS_1,59.0,25.999999999999996,1253.9999999999995,353,914.0000000000001,564.0,341.99999999999994,300.00000000000006,288.0,263.0,216.0,217.99999999999994,75.00000000000003,17.3432439518332,353,2025-08-08,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250808T060651_N0511_R134_T45WVS_20250808T070347,Sentinel-2C,353,Yenisey,176.356560104605,52.9026520570033,0.8098772939791609,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250808T060651_20250808T060747_T45WVT_1,58.99999999999999,25.999999999999996,1253.9999999999995,353,914.0000000000001,564.0000000000001,341.99999999999994,300.00000000000006,288.0,262.99999999999983,215.99999999999991,217.99999999999994,75.0,2.56134782709996,353,2025-08-08,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250808T060651_N0511_R134_T45WVT_20250808T070347,Sentinel-2C,353,Yenisey,176.273344533243,53.7993917167066,0.8098772939791609,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250809T062629_20250809T062629_T44WPC_1,40.99999999999999,28.999999999999996,1116.0,346,782.0000000000001,503.99999999999994,306.0,269.0,241.00000000000003,223.99999999999991,170.0,183.0,71.99999999999999,0.0,346,2025-08-09,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250809T062629_N0511_R077_T44WPC_20250809T070044,Sentinel-2B,346,Yenisey,181.217372475943,54.01737892202,0.8493479896110038,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250809T062629_20250809T062629_T45WVS_1,40.99999999999999,29.0,1116.0,353,782.0,503.99999999999994,306.0,269.0,241.00000000000003,225.0,170.00000000000003,183.00000000000003,70.99999999999999,0.0,353,2025-08-09,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250809T062629_N0511_R077_T45WVS_20250809T070044,Sentinel-2B,353,Yenisey,182.318227902742,53.1733208054362,0.8493882798134014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250809T062629_20250809T062629_T45WVT_1,40.99999999999999,29.0,1116.0000000000002,353,782.0,503.99999999999994,306.0,269.0,241.00000000000003,225.0,170.0,183.0,72.0,0.0,353,2025-08-09,69.37340000000002,86.12130000000002,S2B_MSIL1C_20250809T062629_N0511_R077_T45WVT_20250809T070044,Sentinel-2B,353,Yenisey,182.169245665307,54.0674212088711,0.8493882798134014,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250809T071641_20250809T071636_T41WPP_0,56.0,24.999999999999993,1228.0000000000002,350,891.0000000000001,555.0,375.0,353.0,302.99999999999994,284.99999999999994,218.99999999999997,234.0,76.0,6.79533578189853,350,2025-08-09,66.63000000000001,66.6,S2C_MSIL1C_20250809T071641_N0511_R006_T41WPP_20250809T073203,Sentinel-2C,350,Ob,174.254864848526,50.5373532059548,0.8161765933036804,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250809T071641_20250809T071636_T41WPQ_0,56.0,24.99999999999999,1228.0,350,891.0000000000001,555.0,375.00000000000006,353.0,303.0,285.0,218.99999999999997,234.0,76.0,17.7359431455105,350,2025-08-09,66.63000000000001,66.6,S2C_MSIL1C_20250809T071641_N0511_R006_T41WPQ_20250809T073203,Sentinel-2C,350,Ob,174.409592862003,51.4253557846463,0.8161670804023743,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250811T034539_20250811T034535_T51WWQ_2,49.78895138793616,30.475640515067035,1227.0,351,888.0,640.9999999999999,482.4256526674235,426.634590655808,308.56542678553126,302.59734866634716,216.5856025628945,238.5152634355921,67.00000000000001,29.3860743538854,351,2025-08-11,66.76905,123.39458,S2B_MSIL1C_20250811T034539_N0511_R104_T51WWQ_20250811T053201,Sentinel-2B,351,Lena,180.299262336627,51.9179463774901,0.853612933275588,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250812T072631_20250812T072634_T41WPP_0,156.99999999999997,86.99999999999999,1467.0,300,1125.0,765.0,576.0,546.0,508.99999999999994,483.00000000000006,411.0,413.0,133.99999999999997,6.88873958613276,300,2025-08-12,66.63000000000001,66.6,S2C_MSIL1C_20250812T072631_N0511_R049_T41WPP_20250812T091704,Sentinel-2C,300,Ob,177.534884786528,51.3508124695051,0.6593333296477795,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250812T072631_20250812T072634_T41WPQ_0,157.99999999999997,88.0,1468.0,315,1126.0,766.0,578.0,547.0,509.00000000000006,484.0,411.0,414.0,133.0,15.2865418495625,315,2025-08-12,66.63000000000001,66.6,S2C_MSIL1C_20250812T072631_N0511_R049_T41WPQ_20250812T091704,Sentinel-2C,315,Ob,177.648126551131,52.2438942130098,0.6588365493282196,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250812T205041_20250812T205337_T08WNV_5,59.0,27.0,1369.0,39,1174.0,1044.0,1000.0,914.0,664.0,660.0,466.0,540.0,89.0,0.429825287339779,39,2025-08-12,67.45,-133.74,S2C_MSIL1C_20250812T205041_N0511_R057_T08WNV_20250813T005211,Sentinel-2C,39,Mackenzie,179.005753767817,52.4356125889021,0.8935018181800842,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250814T062651_20250814T062646_T44WPC_1,70.0,40.0,1220.0,231,890.0,541.0,322.0,280.0,283.0,253.0,217.99999999999994,215.0,73.0,21.416614410702,231,2025-08-14,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250814T062651_N0511_R077_T44WPC_20250814T082546,Sentinel-2C,231,Yenisey,181.536168381831,55.5177245622643,0.7708674073219299,"{""type"":""MultiPoint"",""coordinates"":[]}"
20250814T062651_20250814T062646_T45WVS_1,71.99999999999999,41.0,1221.0,187,891.0000000000001,542.0,322.00000000000006,280.0,283.0,254.00000000000003,218.0,216.0,73.0,45.6015381737027,187,2025-08-14,69.37340000000002,86.12130000000002,S2C_MSIL1C_20250814T062651_N0511_R077_T45WVS_20250814T082546,Sentinel-2C,187,Yenisey,182.626489520836,54.6755706272784,0.7666661540667216,"{""type"":""MultiPoint"",""coordinates"":[]}"
