system:index,area_km2,count,label,label2024,latitude,longitude,year,.geo
7_0000000000000000005c_2_00000000000000000006,0.04816047249948283,54,786219533476878,7_0000000000000000005c,75.6239833890622,98.66878477100707,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005c_3_00000000000000000006,0.10257198734615358,115,786185173738506,7_0000000000000000005c,75.62239028879026,98.66698896908161,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005c_4_00000000000000000029,0.1703622165845015,191,786163698902025,7_0000000000000000005c,75.62208092400505,98.66753032321296,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005c_5_0000000000000000003b,0.17749365698305725,197,786185173738505,7_0000000000000000005c,75.62239992942008,98.6678158094585,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005c_6_0000000000000000004a,0.2158491791246742,242,786150814000137,7_0000000000000000005c,75.62221822211214,98.6678979837522,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000005c_7_0000000000000000005c,0.23190722410223555,249,786150814000136,7_0000000000000000005c,75.62203773435431,98.66769042110886,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_4_00000000000000000034,0.0148544245750366,17,790776493778487,7_00000000000000000095,75.92050853438066,99.2375288394435,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_4_00000000000000000035,0.016604164459683157,19,790793673647668,7_00000000000000000095,75.91851111163663,99.23983509601331,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_5_00000000000000000057,0.026206704591170908,30,790712069269055,7_00000000000000000095,75.92481728105871,99.23022396712571,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_5_00000000000000000059,0.12320124000160523,141,790802263582259,7_00000000000000000095,75.92106823818928,99.238657460066,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_6_0000000000000000007e,0.010488965376043928,12,790823738418736,7_00000000000000000095,75.91635515598963,99.24443526279369,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_6_0000000000000000007d,0.021833920808134916,25,790724954170948,7_00000000000000000095,75.92754455826876,99.23209964277605,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_6_0000000000000000007c,0.19134430420069612,215,790802263582259,7_00000000000000000095,75.92200564356517,99.23692085151178,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_7_00000000000000000097,0.013110962884289007,15,790819443451440,7_00000000000000000095,75.91639108147008,99.24456099811017,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_7_00000000000000000096,0.03580742132364934,41,790724954170948,7_00000000000000000095,75.92762133405985,99.232987253509,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000095_7_00000000000000000095,0.2184290465004992,249,790780788745778,7_00000000000000000095,75.92201856205693,99.2367593005512,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000169_5_000000000000000000bb,0.012356722781232676,14,798911161836843,7_00000000000000000169,75.77525548661873,100.26041702725206,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000169_5_000000000000000000bd,0.15624223243947793,174,799035715888421,7_00000000000000000169,75.77377881554486,100.27365408722984,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000169_6_00000000000000000124,0.1906668891768825,203,799091550463267,7_00000000000000000169,75.77383491947542,100.27294730315903,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000169_7_00000000000000000169,0.2462774767115527,258,799091550463267,7_00000000000000000169,75.77390361184514,100.27182197260649,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_1_0000000000000000005c,0.008534692831387717,11,838562299916763,7_00000000000000000609,77.52621781912309,105.2355040999783,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_1_0000000000000000005e,0.008538544547365778,11,838721213706704,7_00000000000000000609,77.51984796082724,105.25676947536896,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_1_0000000000000000005d,0.0426738994943254,52,838626724426199,7_00000000000000000609,77.52505158288848,105.24556864614323,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_2_00000000000000000072,0.03491597638741535,45,838626724426199,7_00000000000000000609,77.52530966551986,105.24613364881888,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_3_00000000000000000089,0.014748738439733322,19,838725508673999,7_00000000000000000609,77.51962101438755,105.25691140595045,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_3_00000000000000000088,0.15597174679352735,195,838695443902928,7_00000000000000000609,77.52406312385482,105.24710914358239,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_4_0000000000000000022f,0.003880918165432477,5,838738393575887,7_00000000000000000609,77.51963236887201,105.25633848906169,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_4_0000000000000000022e,0.03104671864848523,40,838712623772111,7_00000000000000000609,77.52065636180178,105.25152813112844,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_5_00000000000000000418,0.17692942148847335,220,838768458346958,7_00000000000000000609,77.52343611886778,105.2482631845062,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_6_0000000000000000052d,0.17925742854916563,223,838768458346958,7_00000000000000000609,77.52350385759541,105.2480820864225,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000609_7_00000000000000000609,0.20331244462016482,259,838759868412366,7_00000000000000000609,77.5235053345079,105.24854026893757,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fe_4_00000000000000000226,0.12530325051292512,136,818406018393948,7_000000000000000005fe,76.079048141508,102.71714493961981,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fe_5_0000000000000000040b,0.04061628206218636,47,818406018393948,7_000000000000000005fe,76.07861379439223,102.70555030085546,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fe_5_0000000000000000040e,0.13134804173679845,146,818436083165020,7_000000000000000005fe,76.07943126898637,102.71995633643166,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fe_6_00000000000000000521,0.010369266017204407,12,818440378132321,7_000000000000000005fe,76.08052229130477,102.71067456850562,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fe_6_00000000000000000524,0.19702518464160834,226,818393133492060,7_000000000000000005fe,76.07918901529051,102.7166571129786,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005fe_7_000000000000000005fe,0.22640336106126205,260,818393133492060,7_000000000000000005fe,76.07928215646093,102.71606663236865,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_3_000000000000000000a3,0.010952761588082414,13,823783317449202,7_00000000000000000646,76.43477980569916,103.37967766426843,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_4_00000000000000000261,0.028659838196824102,34,823959411108324,7_00000000000000000646,76.42744374061493,103.40469188335767,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_4_00000000000000000259,0.04043828484182361,48,823757547645426,7_00000000000000000646,76.43515467246453,103.3785721023772,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_4_0000000000000000025b,0.06657386353805488,79,823933641304551,7_00000000000000000646,76.43171736074365,103.3937850933749,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_5_00000000000000000452,0.04551690604892143,54,823959411108324,7_00000000000000000646,76.42782593936495,103.40477276675513,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_5_0000000000000000044c,0.11795988437751904,140,823933641304552,7_00000000000000000646,76.43341888903643,103.38746468167668,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_6_00000000000000000567,0.20730249022262648,246,823998065813985,7_00000000000000000646,76.43158665644803,103.3931530884755,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000646_7_00000000000000000646,0.22162697947606147,263,823998065813985,7_00000000000000000646,76.43170413272551,103.3930946900788,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_3_00000000000000000072,0.01032129457081116,12,819380975970265,7_000000000000000004ad,76.14524591703669,102.82961156238201,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_4_00000000000000000169,0.01290278179157921,15,819359501133783,7_000000000000000004ad,76.14431165922875,102.82621592699186,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_4_00000000000000000168,0.013767534427874964,16,819342321264591,7_000000000000000004ad,76.13976617778064,102.82323354026863,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_4_0000000000000000016b,0.01376150772241045,16,819393860872154,7_000000000000000004ad,76.14579615211379,102.83111629934999,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_4_00000000000000000166,0.02581638359121047,30,819342321264588,7_000000000000000004ad,76.1385983747823,102.8195506063421,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_5_000000000000000002ee,0.14969784245032042,174,819282191722445,7_000000000000000004ad,76.14200219901153,102.82382020118138,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_6_000000000000000003e0,0.1884096781500837,219,819342321264588,7_000000000000000004ad,76.1422058511597,102.82372881378859,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000004ad_7_000000000000000004ad,0.22883890278930738,266,819342321264588,7_000000000000000004ad,76.14253345094913,102.82438230484554,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_1_0000000000000000004b,0.009550651925784836,11,815463965796066,7_00000000000000000581,76.01175626008661,102.3381431416791,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_1_0000000000000000004c,0.00955046753306172,11,815511210436323,7_00000000000000000581,76.01288320060443,102.34098531057143,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_1_0000000000000000004a,0.019967097226470547,23,815369476515555,7_00000000000000000581,76.01238900731427,102.32806638661144,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_2_00000000000000000062,0.012155383652242857,14,815369476515555,7_00000000000000000581,76.01229524794866,102.32709398388168,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_4_000000000000000001de,0.01302533969614039,15,815515505403613,7_00000000000000000581,76.00963623335333,102.34094605969797,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_4_000000000000000001d9,0.08074602029397433,93,815421016123103,7_00000000000000000581,76.01207501212832,102.33330403253933,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_5_000000000000000003a8,0.00954866105720559,11,815494030567143,7_00000000000000000581,76.0146961969216,102.3397112750109,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_5_000000000000000003ab,0.16063019469148768,178,815515505403612,7_00000000000000000581,76.01148237040995,102.33852261154784,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_6_000000000000000004ad,0.19709618733699608,219,815494030567133,7_00000000000000000581,76.01162561338293,102.33848796947692,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000581_7_00000000000000000581,0.23964588154687422,270,815502620501724,7_00000000000000000581,76.01142810626757,102.33898929576144,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_3_00000000000000000048,0.009638370526186315,11,807170383947247,7_000000000000000003ce,75.88078188596114,101.29735523154251,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_3_0000000000000000004a,0.009637031674603471,11,807277758129651,7_000000000000000003ce,75.88308482549397,101.31009497668612,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_3_00000000000000000049,0.019275578994771326,22,807204743685617,7_000000000000000003ce,75.88217837821803,101.30171594444137,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_4_000000000000000000e9,0.049063180931736575,56,807191858783726,7_000000000000000003ce,75.88193683921665,101.30360137227356,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_5_00000000000000000237,0.011392893187195658,13,807204743685611,7_000000000000000003ce,75.87895760708986,101.30121098935064,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_5_00000000000000000238,0.17523084431430405,195,807178973881835,7_000000000000000003ce,75.88198381094078,101.3007153634172,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_6_00000000000000000312,0.011392893187195658,13,807204743685611,7_000000000000000003ce,75.87895760708986,101.30121098935064,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_6_00000000000000000317,0.21991368201058975,251,807178973881835,7_000000000000000003ce,75.88199295243366,101.30047044476746,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_7_000000000000000003ca,0.011392893187195658,13,807204743685611,7_000000000000000003ce,75.87895760708986,101.30121098935064,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000003ce_7_000000000000000003ce,0.24707356645105336,282,807178973881835,7_000000000000000003ce,75.88203183285509,101.30021972003145,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_4_0000000000000000021b,0.012951470690851528,15,817843377678198,7_000000000000000005e7,76.09177818303485,102.63527003211648,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_4_0000000000000000021d,0.0639223926683629,74,818083895846754,7_000000000000000005e7,76.08473073385939,102.66077263805201,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_5_000000000000000003fb,0.009498450185275047,11,817916392122225,7_000000000000000005e7,76.08897870717371,102.64473020370988,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_5_000000000000000003fe,0.011232699043352652,13,818040946173793,7_000000000000000005e7,76.08087123121219,102.65759807403934,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_5_000000000000000003fc,0.10451575521513286,120,818058126042980,7_000000000000000005e7,76.08553072945725,102.65898528166808,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_6_00000000000000000512,0.07339383415105907,85,818058126042992,7_000000000000000005e7,76.09053731713858,102.66153649973917,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_6_0000000000000000050c,0.18829306753945588,218,818040946173793,7_000000000000000005e7,76.08632660994252,102.65435024767903,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_7_000000000000000005ee,0.08979868502220811,104,818049536108400,7_000000000000000005e7,76.09067655129954,102.66173339341094,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005e7_7_000000000000000005e7,0.2496159509509373,287,818040946173793,7_000000000000000005e7,76.08634708173753,102.65470989537846,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_4_00000000000000000296,0.009442904431119515,11,822181294647310,7_000000000000000006a0,76.17374700315538,103.17935841617177,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_4_00000000000000000295,0.012875111072278924,15,822116870137872,7_000000000000000006a0,76.17463876549834,103.17346877908335,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_4_00000000000000000298,0.012876470268603982,15,822262899025933,7_000000000000000006a0,76.17330927869013,103.18888376408135,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_4_00000000000000000293,0.031757388596082826,37,821988021118992,7_000000000000000006a0,76.17470581851136,103.16007269704625,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_5_00000000000000000494,0.002575052314151078,3,822155524843533,7_000000000000000006a0,76.17291399694948,103.17573244514787,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_5_00000000000000000490,0.082406598517475,93,822086805366795,7_000000000000000006a0,76.17374490583819,103.16208962158045,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_5_00000000000000000493,0.08412240989345622,98,822262899025933,7_000000000000000006a0,76.17424504232453,103.1785324030587,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_6_000000000000000005b4,0.09270613836427964,108,822262899025933,7_000000000000000006a0,76.17431644869382,103.1778240274222,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_6_000000000000000005b1,0.11932020090121875,139,822061035563019,7_000000000000000006a0,76.17344134141513,103.16365819187443,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000006a0_7_000000000000000006a0,0.27039574654599097,288,822048150661131,7_000000000000000006a0,76.17382612247579,103.16931439996452,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000161_5_000000000000000000b5,0.08227378561470855,93,798503139943657,7_00000000000000000161,75.74193120133488,100.20342780762614,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000161_5_000000000000000000b8,0.11502167634964638,124,798550384583909,7_00000000000000000161,75.74011802992065,100.21685119411556,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000161_6_0000000000000000011d,0.235333530635626,260,798550384583909,7_00000000000000000161,75.74109640598513,100.21218578937571,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000161_7_00000000000000000161,0.26806696387584567,294,798511729878245,7_00000000000000000161,75.74109457367581,100.2117245476834,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_4_00000000000000000146,0.012060858284356449,14,817160477878189,7_0000000000000000046f,76.12197953530791,102.54942708439552,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_4_00000000000000000145,0.01379023292139192,16,817147592976290,7_0000000000000000046f,76.11608434936396,102.54770902784723,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_4_00000000000000000144,0.03016085970750246,35,817070283564967,7_0000000000000000046f,76.11879949669836,102.54143450141359,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_4_00000000000000000143,0.04223346936111695,49,817048808728482,7_0000000000000000046f,76.11601217437878,102.53419236852551,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_5_000000000000000002b6,0.08703062971880902,101,817143298008994,7_0000000000000000046f,76.11954286215716,102.55035479539927,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_5_000000000000000002b5,0.0982497311412973,114,817048808728482,7_0000000000000000046f,76.11725618031326,102.53681212946891,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_6_000000000000000003ac,0.31196067561114355,261,817048808728482,7_0000000000000000046f,76.11830018511614,102.54408491575644,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000046f_7_0000000000000000046f,0.33436914717077415,296,817134708074401,7_0000000000000000046f,76.1182091521671,102.54397054684442,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_4_00000000000000000206,0.005177796957458563,6,816791110690692,7_000000000000000005bb,76.09907251020869,102.50334350853439,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_4_00000000000000000204,0.012942610803596058,15,816688031475591,7_000000000000000005bb,76.10112066468302,102.49240213054064,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_4_00000000000000000200,0.027609107746349764,32,816640786835336,7_000000000000000005bb,76.10186849590752,102.48380530600012,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_4_00000000000000000205,0.04572636178084839,53,816778225788804,7_000000000000000005bb,76.10166563136397,102.50000285046724,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_5_000000000000000003d9,0.23985806983066027,231,816808290559875,7_000000000000000005bb,76.10124782365635,102.49683304037752,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_6_000000000000000004e4,0.2614285260407583,275,816816880494467,7_000000000000000005bb,76.10137607476968,102.49644955886767,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_7_000000000000000005bf,0.014670998367356445,17,816859830167425,7_000000000000000005bb,76.09818470656755,102.51023933007404,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_000000000000000005bb_7_000000000000000005bb,0.28644800063310766,303,816808290559875,7_000000000000000005bb,76.10140052423175,102.49607850370188,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037f_2_00000000000000000036,0.013925569003785802,16,812272805095073,7_0000000000000000037f,75.97732830912227,101.93720264944508,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037f_3_00000000000000000044,0.05222479547850403,60,812216970520221,7_0000000000000000037f,75.97627270906976,101.93409857053102,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037f_4_000000000000000000d1,0.13144310046282592,151,812186905749143,7_0000000000000000037f,75.97504769863359,101.93009518561709,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037f_5_00000000000000000201,0.21850322862203334,251,812186905749143,7_0000000000000000037f,75.97444779159689,101.92627445528491,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037f_6_000000000000000002d5,0.2428779024556423,279,812178315814551,7_0000000000000000037f,75.97444032464954,101.92620323573152,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000037f_7_0000000000000000037f,0.26986420245692533,310,812178315814551,7_0000000000000000037f,75.97431381099085,101.92570378910733,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000556_4_000000000000000001c3,0.19555477657904377,213,814793950897858,7_00000000000000000556,75.99752693691745,102.2533175408195,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000556_5_0000000000000000037f,0.01564607637253413,18,814793950897858,7_00000000000000000556,75.99540688711878,102.25280327267838,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000556_5_00000000000000000379,0.04780203124215344,55,814639332075205,7_00000000000000000556,75.99645884702628,102.24059601843318,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000556_5_00000000000000000382,0.1599099978464655,184,814828310636229,7_00000000000000000556,75.9982844101999,102.25807680921892,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000556_6_00000000000000000478,0.05823483524257615,67,814673691813572,7_00000000000000000556,75.99648759859461,102.24054583505841,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000556_6_0000000000000000047e,0.19554536047892998,224,814789655930562,7_00000000000000000556,75.99799636502149,102.25800111450904,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000556_7_00000000000000000556,0.2694231227995888,310,814781065995970,7_00000000000000000556,75.99769385322497,102.25451538560948,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000159_2_0000000000000000000f,0.009737229188516995,11,798069348246749,7_00000000000000000159,75.73334386090919,100.15450215287304,2019,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000159_3_00000000000000000014,0.016818342257851948,19,798060758312157,7_00000000000000000159,75.73341091486121,100.15444288571268,2020,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000159_4_00000000000000000054,0.009736866328132756,11,798060758312157,7_00000000000000000159,75.73324586051316,100.15327724913267,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000159_4_00000000000000000053,0.011509423995975045,13,797987743868121,7_00000000000000000159,75.73127458830984,100.14387695096889,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000159_5_000000000000000000ae,0.24167382566521575,262,797987743868118,7_00000000000000000159,75.73242755555502,100.15645676897834,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000159_6_00000000000000000113,0.24344137843269706,267,798189607331030,7_00000000000000000159,75.73249319937862,100.15692246553508,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000159_7_00000000000000000159,0.28593426814969053,312,797987743868118,7_00000000000000000159,75.73238628572732,100.15628315823527,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000430_1_0000000000000000003a,0.00924043510360992,11,820519142304318,7_00000000000000000430,76.4752869498903,102.9725336011492,2018,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000430_4_00000000000000000115,0.0814854119380988,97,820617926552120,7_00000000000000000430,76.47494787313668,102.98004049762214,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000430_5_00000000000000000286,0.013441737227923467,16,820742480603704,7_00000000000000000430,76.47380465359774,102.99769775843448,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000430_5_00000000000000000282,0.17052432376304547,201,820605041650231,7_00000000000000000430,76.47533465115824,102.98178380249692,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000430_6_00000000000000000373,0.2284897217596667,260,820592156748343,7_00000000000000000430,76.47530475217249,102.98279626517193,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000430_7_00000000000000000430,0.27385523578925425,318,820583566813751,7_00000000000000000430,76.47523401411448,102.98305226821249,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000015b_5_000000000000000000af,0.2051919679115177,217,798284096611566,7_0000000000000000015b,75.74546758639727,100.17537098078502,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000015b_6_00000000000000000117,0.030946195472989876,35,798241146938618,7_0000000000000000015b,75.74988447947639,100.17770509258582,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000015b_6_00000000000000000115,0.22730413103281308,234,798309866415342,7_0000000000000000015b,75.74538856797683,100.17547604734074,2023,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_0000000000000000015b_7_0000000000000000015b,0.314858097325839,322,798331341251821,7_0000000000000000015b,75.74561954803886,100.17555121107833,2024,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000008_4_00000000000000000003,0.014649746907306372,17,787435009222568,7_00000000000000000008,76.1191736151504,98.8194634061174,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000008_4_00000000000000000007,0.02757499217416478,32,787576743143335,7_00000000000000000008,76.11862770547204,98.83964878427426,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000008_4_00000000000000000006,0.03618783581018323,42,787495138764715,7_00000000000000000008,76.12085022837243,98.82995253310249,2021,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000008_5_00000000000000000008,0.032745535506366545,38,787576743143335,7_00000000000000000008,76.11868886670254,98.8398482816091,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000008_5_00000000000000000007,0.043081189157960775,50,787529498503082,7_00000000000000000008,76.12090152370848,98.83035841515284,2022,"{""type"":""MultiPoint"",""coordinates"":[]}"
