Area, RTSID, location_center_lat, location_center_lon, change_vol_year, change_area_year, dem_avg_slope, dem_aspect, dem_elevation, location,
MRD_uplands,63,69.22028798,-134.6900775,741.1702725,362.0302156,10.94645786,295.0647387,18.79875374, lakeshore, 
MRD_uplands,64,69.22134503,-134.6903065,967.282724,417.7271719,8.620494843,239.3524064,17.40036011, lakeshore, 
MRD_uplands,65,69.23441186,-134.6871841,2302.487574,802.9644526,11.30072498,21.25397399,16.74534035, lakeshore, 
MRD_uplands,66,69.25491235,-134.6560901,750.8187145,320.2574984,9.347113609,161.4478196,21.66270638, lakeshore, 
MRD_uplands,67,69.26254879,-134.6891674,837.6897115,190.2979339,8.158606529,279.5358185,16.04550934, lakeshore, 
MRD_uplands,68,69.24806208,-134.6543779,882.0579326,478.0655411,6.842570305,137.3227564,27.31620026, lakeshore, 
MRD_uplands,69,69.25269048,-134.6328761,1059.178529,338.8231505,7.988778114,224.6897396,29.02501869, lakeshore, 
MRD_uplands,70,69.24596761,-134.6263793,231.1878328,181.0151078,14.74920273,289.217735,28.34534645, lakeshore, 
MRD_uplands,71,69.22779463,-134.5979177,11024.17105,2770.923573,8.397102356,185.5766962,27.10252571, lakeshore, 
MRD_uplands,72,69.226628,-134.5954368,3957.181025,1160.353255,9.051602364,212.0250904,19.10263824, lakeshore, 
MRD_uplands,73,69.23826038,-134.5139027,2368.566612,979.3381474,7.372000217,38.10927805,29.5750103, lakeshore, 
MRD_uplands,74,69.25350209,-134.448428,2208.838504,696.2119531,7.581156731,292.7418502,33.87267685, lakeshore, 
MRD_uplands,75,69.26119629,-134.4475332,601.9945567,269.2019552,7.914675713,303.7616623,32.73865891, lakeshore, 
MRD_uplands,76,69.26141362,-134.4360414,1321.930206,385.2372807,12.45591831,338.8559573,39.52590942, lakeshore, 
MRD_uplands,77,69.26383308,-134.4298461,967.0928493,352.7473896,13.86685944,315.2065385,34.29579163, lakeshore, 
MRD_uplands,78,69.26998362,-134.4415348,1444.537323,422.3685849,13.89391041,184.9594969,33.09896088, lakeshore, 
MRD_uplands,79,69.29057718,-134.4397883,1593.115187,686.9291271,6.977826595,131.3546538,29.21038246, lakeshore, 
MRD_uplands,80,69.22264118,-134.4078952,714.5618715,148.5252167,11.40671539,169.0454803,21.66670609, lakeshore, 
MRD_uplands,81,69.21832227,-134.3851633,705.4658748,287.7676073,9.20797348,192.4990772,32.25791168, lakeshore, 
MRD_uplands,82,69.21423869,-134.1165569,1307.243078,496.6311932,8.022631645,72.91322673,23.55723, lakeshore, 
MRD_uplands,83,69.26516737,-133.5234158,1796.49985,858.6614089,10.11275959,257.9442214,20.11366272, lakeshore, 
MRD_uplands,84,69.17725303,-134.8947829,663.875804,269.2019552,9.204122543,267.6752307,14.69166374, lakeshore, 
MRD_uplands,85,69.13763825,-134.8663575,2808.260015,765.8331484,12.00434208,161.1079445,37.88547897, lakeshore, 
MRD_uplands,86,69.14149254,-134.8589924,2256.703793,617.3079318,11.81003761,40.02765296,29.34599876, lakeshore, 
MRD_uplands,87,69.14698631,-134.855801,5113.843033,1429.55521,11.34436512,159.0397731,32.37784576, lakeshore, 
MRD_uplands,88,69.15254222,-134.8595771,1650.233911,468.7827151,10.61909771,111.9273579,26.7284584, lakeshore, 
MRD_uplands,89,69.13937496,-134.8348313,1008.238045,334.1817375,19.27469444,3.499013823,30.75560761, lakeshore, 
MRD_uplands,90,69.125622,-134.81429,1339.610074,491.9897802,7.534667969,330.9152103,31.97432899, lakeshore, 
MRD_uplands,91,69.14763847,-134.7842688,16554.12028,3248.989115,8.415493012,179.5054582,63.18154144, lakeshore, 
MRD_uplands,92,69.16780058,-134.7654877,4542.240601,1011.828039,8.089848518,269.7148005,31.89027023, lakeshore, 
MRD_uplands,93,69.17587356,-134.7640435,1419.169778,259.9191292,14.7251749,42.95235735,25.35912704, lakeshore, 
MRD_uplands,94,69.1847399,-134.8032927,2234.434558,724.0604312,8.846932411,324.251588,16.33649635, lakeshore, 
MRD_uplands,95,69.18114422,-134.7458194,12572.20713,2227.87825,9.710874558,66.50098396,25.14228439, lakeshore, 
MRD_uplands,96,69.19966393,-134.7435976,1686.085508,403.8029328,15.04476643,79.85196871,24.63094139, lakeshore, 
MRD_uplands,97,69.18398646,-134.690385,1194.374024,357.3888026,13.81561089,7.543357691,28.23318291, lakeshore, 
MRD_uplands,98,69.12920929,-134.7083632,1014.21068,436.292824,17.34724998,71.5881216,5.595335484, lakeshore, 
MRD_uplands,99,69.11605082,-134.5841272,1387.333329,422.3685849,10.21451855,288.0808117,21.57962418, lakeshore, 
MRD_uplands,100,69.18535018,-134.4779041,1055.862202,269.2019552,12.80956173,15.15567611,19.877882, lakeshore, 
MRD_uplands,101,69.18659609,-134.4897367,624.0557783,153.1666297,10.85834217,94.94168061,25.1289444, lakeshore, 
MRD_uplands,102,68.99241098,-133.7851421,799.9057596,269.2019552,6.058405399,31.47339986,42.06366348, lakeshore, 
MRD_uplands,103,69.11693167,-134.2109064,2567.189968,881.868474,7.667272568,267.7554358,27.66647911, lakeshore, 
MRD_uplands,104,69.12022273,-134.1871962,8831.929695,1944.752056,6.703802586,64.41481839,40.88476944, lakeshore, 
MRD_uplands,105,69.12021401,-134.1774623,3163.394728,714.7776052,11.20965958,279.8992405,40.89570618, lakeshore, 
MRD_uplands,106,69.11225789,-134.1613952,15538.10776,2160.577761,9.782841682,152.3428227,35.58324814, lakeshore, 
MRD_uplands,108,69.13568673,-134.0968213,1935.220143,756.5503224,8.894732475,349.1664936,21.63713455, lakeshore, 
MRD_uplands,109,69.11521016,-134.0459146,1908.468238,598.7422797,10.8847723,162.9234472,29.22005653, lakeshore, 
MRD_uplands,110,69.12544181,-134.0447371,422.4572368,218.146412,4.113652229,222.4646502,33.80213928, lakeshore, 
MRD_uplands,111,69.13375244,-133.9817357,536.7019079,213.504999,8.1600523,199.5697701,29.58143616, lakeshore, 
MRD_uplands,112,69.13698441,-133.983621,1113.422671,501.2726062,6.634091377,302.6126581,28.81560516, lakeshore, 
MRD_uplands,113,69.10892901,-133.9052104,911.9886672,259.9191292,12.224823,22.26257825,31.33121109, lakeshore, 
MRD_uplands,114,69.16303766,-133.8512056,3146.56085,918.9997781,5.469717026,201.177961,36.16460419, lakeshore, 
MRD_uplands,115,69.16361757,-133.8550599,977.057845,371.3130417,7.399173737,218.802348,32.61443329, lakeshore, 
MRD_uplands,116,69.14971989,-133.8219315,565.4635339,371.3130417,11.01461601,100.432489,39.86063766, lakeshore, 
MRD_uplands,117,69.15222735,-133.8143946,322.009236,222.787825,12.58865452,158.9280534,37.09820175, lakeshore, 
MRD_uplands,118,69.17949373,-133.786378,5233.546168,1656.984448,7.394399643,353.4205739,34.46789551, lakeshore, 
MRD_uplands,119,69.15575991,-133.7791229,1080.650969,320.2574984,13.4697752,80.04746611,34.83793259, lakeshore, 
MRD_uplands,120,69.15005745,-133.7946525,786.4651309,352.7473896,9.537723541,197.5231636,38.15418625, lakeshore, 
MRD_uplands,130,69.08782677,-134.2042879,652.3278626,204.2221729,10.48371124,187.6202929,28.75320625, lakeshore, 
MRD_uplands,131,69.15910917,-133.2297075,2825.490993,775.1159745,7.625586033,285.25795,30.07500839, lakeshore, 
MRD_uplands,132,69.07704921,-134.0973295,6366.315113,1991.166186,9.005049706,325.2552347,31.07757378, lakeshore, 
MRD_uplands,133,69.08492581,-134.0514956,922.1350035,334.1817375,10.64321041,41.02292579,30.22888947, lakeshore, 
MRD_uplands,134,69.0785006,-134.0428707,1006.256533,626.5907578,6.12463665,143.653916,30.20059586, lakeshore, 
MRD_uplands,135,69.08217856,-134.0255858,736.4237193,366.6716286,10.20157909,175.5712675,33.53551865, lakeshore, 
MRD_uplands,136,69.08209256,-134.0192278,2067.551065,886.509887,7.683892727,170.2418974,33.81580734, lakeshore, 
MRD_uplands,137,69.08219247,-134.0033485,1626.455708,649.7978229,8.454052925,222.251944,34.58998871, lakeshore, 
MRD_uplands,138,69.04651222,-134.04192,883.5629959,394.5201068,10.37023067,199.0890168,38.20354843, lakeshore, 
MRD_uplands,139,69.00764526,-133.5343829,1127.810601,389.8786937,13.6594553,142.5711955,56.09371567, lakeshore, 
MRD_uplands,140,69.08382041,-133.4807687,2124.965313,594.1008667,8.494446755,5.27342984,43.98842621, lakeshore, 
MRD_uplands,141,69.0337559,-133.2588089,485.9338237,199.5807599,9.506040573,184.5815615,21.46575165, lakeshore, 
MRD_uplands,142,69.06466188,-133.0866327,777.083501,259.9191292,8.671283722,65.57029203,4.996085167, lakeshore, 
MRD_uplands,143,69.04202138,-133.050993,1267.212139,501.2726062,9.840584755,250.0637093,10.59270668, lakeshore, 
MRD_uplands,144,69.0453199,-133.0483128,708.6549847,259.9191292,12.84752464,14.1897003,6.061829567, lakeshore, 
MRD_uplands,145,69.02867466,-133.0324359,2391.829884,612.6665187,8.523237228,60.64012752,4.43424654, lakeshore, 
MRD_uplands,146,69.0338849,-133.0097754,1126.781364,245.9948901,11.71737385,242.4734182,5.402113438, lakeshore, 
MRD_uplands,147,69.07969395,-133.033944,1076.409109,348.1059766,9.139462471,300.5839715,16.79668808, lakeshore, 
MRD_uplands,150,68.90592595,-134.2445574,6435.920134,1619.853144,9.499343872,15.72783823,68.81147766, lakeshore, 
MRD_uplands,151,68.90785848,-134.244787,328.5250331,148.5252167,7.435732365,237.5377822,65.31921387, lakeshore, 
MRD_uplands,152,68.95737524,-133.9072618,3070.237719,835.4543437,11.10240936,246.5611225,54.15907288, lakeshore, 
MRD_uplands,153,68.98065959,-133.840837,1034.938254,385.2372807,8.33556366,281.8510817,44.65234756, lakeshore, 
MRD_uplands,154,68.94875535,-133.8951745,1199.519604,594.1008667,7.304579258,211.474163,59.56519699, lakeshore, 
MRD_uplands,155,68.94810199,-133.890806,512.078573,120.6767385,8.879377365,241.1844016,56.97790146, lakeshore, 
MRD_uplands,156,68.94513827,-133.8914655,522.4749918,148.5252167,9.987304688,3.025810527,61.66744995, lakeshore, 
MRD_uplands,157,69.36437431,-134.3603815,3304.449006,714.7776052,10.98802567,135.5839784,23.76137543, lakeshore, 
MRD_uplands,158,69.22416088,-134.7188356,3043.818741,798.3230396,9.448701859,97.10931224,17.50456619, lakeshore, 
MRD_uplands,159,68.98187563,-133.5570305,1298.512365,575.5352146,7.199239254,222.4315087,42.76986313, lakeshore, 
MRD_uplands,160,68.96527191,-133.2279433,1213.5567,204.2221729,34.0360527,112.5824201,12.31229591, lakeshore, 
MRD_uplands,161,68.97264235,-133.0874973,1017.912479,181.0151078,17.56407738,312.3388976,11.92045021, lakeshore, 
MRD_uplands,162,68.97334932,-133.0866649,1277.245222,204.2221729,12.14330101,273.9857443,14.34788799, lakeshore, 
MRD_uplands,163,68.97463966,-133.0849699,2676.293884,371.3130417,13.86378098,291.0195354,15.59606934, lakeshore, 
MRD_uplands,164,68.97994162,-133.0757005,3198.262052,765.8331484,19.54147911,70.43180369,9.867869377, lakeshore, 
MRD_uplands,165,68.98362396,-133.0835592,1053.315089,194.9393469,8.438965797,267.0334773,7.179970264, lakeshore, 
MRD_uplands,167,68.97782358,-133.0834289,1895.315372,413.0857589,12.82417679,252.7019678,16.39395142, lakeshore, 
MRD_uplands,168,68.97696016,-133.08399,2300.529958,510.5554323,16.65930367,275.7557979,14.58485985, lakeshore, 
MRD_uplands,169,68.97579795,-133.0756968,1561.821394,389.8786937,21.49705696,109.0898294,8.889342308, lakeshore, 
MRD_uplands,171,68.98852599,-132.9513417,771.9976333,190.2979339,15.20943546,223.6328774,2.009429216, lakeshore, 
MRD_uplands,172,68.95683724,-132.9850494,2059.781984,343.4645635,12.97373104,280.6536511,12.58395576, lakeshore, 
MRD_uplands,173,68.81759227,-134.1937996,1728.927696,519.8382583,10.7307806,285.6045934,76.94432831, lakeshore, 
MRD_uplands,174,68.82020274,-134.1954286,4340.943285,863.3028219,11.72284222,250.5940389,76.53144836, lakeshore, 
MRD_uplands,175,68.82244548,-134.1943078,5372.577677,1819.433904,7.653401375,229.0887855,96.11403656, lakeshore, 
MRD_uplands,176,68.83148958,-134.1851622,715.2073906,185.6565208,14.82399178,38.02854688,116.5757294, hillslope, 
MRD_uplands,177,68.8543594,-134.2098367,1312.74994,617.3079318,8.833294869,327.190658,64.22053528, lakeshore, 
MRD_uplands,178,68.86276849,-134.214392,2183.630133,770.4745615,10.66942787,168.2479223,63.71517944, lakeshore, 
MRD_uplands,179,68.87185594,-134.2111764,1372.675964,403.8029328,13.63651085,129.8304957,65.83664703, lakeshore, 
MRD_uplands,180,68.88380083,-134.212588,2993.554173,937.5654302,9.272110939,258.346021,86.44680786, lakeshore, 
MRD_uplands,181,68.88113538,-134.1999592,297.5104244,111.3939125,14.11503601,164.030107,63.1646843, lakeshore, 
MRD_uplands,182,68.83700267,-134.0185975,705.17275,264.5605422,7.815143585,351.1828615,232.1019897, lakeshore, 
MRD_uplands,183,68.86263456,-133.9318759,5083.052011,1285.671407,9.16815567,194.5662279,183.75383, lakeshore, 
MRD_uplands,184,68.83089375,-133.4087158,1622.110499,733.3432573,14.89693642,273.5186896,8.534567833, lakeshore, 
MRD_uplands,185,68.84092975,-133.3769732,535.1940781,74.26260833,29.14646721,49.97265892,10.72244358, lakeshore, 
MRD_uplands,186,68.83596676,-133.407386,1866.223467,1086.090647,19.0610733,312.1271992,11.25111675, lakeshore, 
MRD_uplands,187,68.83825689,-133.3963505,738.857555,552.3281495,17.42391777,332.715233,11.08358955, lakeshore, 
MRD_uplands,188,68.86229376,-133.9290256,743.2821815,320.2574984,6.401051045,206.2341812,185.8448181, lakeshore, 
MRD_uplands,189,68.84102441,-133.3882663,440.5325603,185.6565208,16.91569519,344.7601853,13.52694893, lakeshore, 
MRD_uplands,190,68.84020681,-133.3747225,336.4798495,60.33836927,13.50426006,49.3271223,11.0892601, lakeshore, 
MRD_uplands,191,68.83934064,-133.3727258,176.9514004,41.77271719,27.65516281,78.03417714,4.357272148, lakeshore, 
MRD_uplands,192,68.86281169,-133.3401392,1322.963948,250.6363031,26.47777748,125.4820777,4.960161686, lakeshore, 
MRD_uplands,193,68.8618769,-133.3413534,500.7670487,102.1110865,30.42310524,145.4102957,1.451814771, lakeshore, 
MRD_uplands,194,68.86413314,-133.3389443,931.4352757,338.8231505,27.15180016,114.2259757,10.07273865, lakeshore, 
MRD_uplands,195,68.80797899,-133.06201,2109.930114,659.080649,13.68473053,46.42751572,9.945986748, lakeshore, 
MRD_uplands,196,68.87626406,-133.3210013,714.6958757,157.8080427,21.61129189,150.9622993,8.544181824, lakeshore, 
MRD_uplands,197,68.80923103,-133.0623452,1434.96239,543.0453234,9.528533936,109.8043131,8.773789406, lakeshore, 
MRD_uplands,198,68.87860472,-133.3097479,470.8521334,111.3939125,23.27968788,162.5901476,10.13110733, lakeshore, 
MRD_uplands,199,68.81771306,-133.2176328,782.5062239,301.6918464,13.06543255,204.6669421,34.80667877, lakeshore, 
MRD_uplands,200,68.83044106,-133.1921672,8680.773136,1698.757166,12.27311134,58.94901893,40.3860054, lakeshore, 
MRD_uplands,201,68.84631871,-132.9607071,7749.3864,1921.544991,7.780923843,349.8170732,7.84157753, lakeshore, 
MRD_uplands,202,68.84600353,-132.9556041,583.725959,143.8838036,11.18049431,20.814637,4.718016625, lakeshore, 
MRD_uplands,203,68.8368871,-132.9702432,13233.36144,2483.155966,7.506296158,241.4113575,11.5490284, lakeshore, 
MRD_uplands,204,68.83435313,-132.9662594,439.2856884,255.2777161,6.676923275,233.8489722,3.25522399, lakeshore, 
MRD_uplands,205,68.83071224,-132.9628495,1311.328493,742.6260833,8.839068413,277.3790199,9.357449532, lakeshore, 
MRD_uplands,206,68.82932632,-132.9579945,1615.863164,751.9089094,8.724304199,253.5793859,31.45329666, lakeshore, 
MRD_uplands,207,68.82639056,-132.9634111,2088.758373,489.6690737,11.05744267,247.4980123,11.45497131, lakeshore, 
MRD_uplands,208,68.82485129,-132.965496,850.5876815,343.4645635,6.872203827,305.3734262,3.590754032, lakeshore, 
MRD_uplands,209,68.7209711,-134.1458619,1193.660719,334.1817375,14.56779003,328.6381348,120.0052109, hillslope, 
MRD_uplands,210,68.73769569,-134.0668063,769.9579833,264.5605422,6.286991119,299.4821169,133.1318512, lakeshore, 
MRD_uplands,211,68.77869027,-133.671608,3793.796232,612.6665187,10.21522045,10.0973469,58.94400406, lakeshore, 
MRD_uplands,212,68.79158527,-133.566362,1019.098306,487.3483672,8.054231644,268.6968654,60.27180862, lakeshore, 
MRD_uplands,214,68.77015116,-133.1603133,2449.328666,798.3230396,8.250477791,118.0844683,45.10805893, lakeshore, 
MRD_uplands,215,68.78096575,-133.1421102,1147.797392,399.1615198,5.819042683,7.728450515,52.01839066, lakeshore, 
MRD_uplands,216,68.78073059,-133.1120131,21858.52646,3513.549657,9.580037117,48.79112513,32.04957199, lakeshore, 
MRD_uplands,217,68.78085881,-133.0996825,493.9649357,167.0908687,6.794641018,311.3092995,32.28417969, lakeshore, 
MRD_uplands,218,68.74477447,-132.9116942,2288.700469,673.004888,8.120904923,329.775642,32.31146622, lakeshore, 
MRD_uplands,219,68.80022379,-133.0973584,818.3657929,320.2574984,7.94356823,303.1060826,6.23653841, lakeshore, 
MRD_uplands,220,68.75497806,-132.8892246,5298.709779,1035.035104,10.61771393,87.37074416,24.57375526, lakeshore, 
MRD_uplands,230,68.50192622,-133.8387646,1340.469749,422.3685849,6.205406666,267.7436327,11.30208206, lakeshore, 
MRD_uplands,231,68.52877982,-133.7429252,31860.58892,5235.513887,7.563387394,43.0308247,110.7158356, lakeshore, 
MRD_uplands,232,68.59098022,-133.6214568,733.2155292,362.0302156,8.335251808,15.70747947,90.52442932, lakeshore, 
MRD_uplands,233,68.58474674,-133.510029,2851.749607,436.292824,15.59171772,61.81455965,68.22977448, lakeshore, 
MRD_uplands,234,68.51825391,-133.4332447,757.9106425,343.4645635,5.63476038,254.0036723,111.7686081, lakeshore, 
MRD_uplands,235,68.56364664,-133.3453174,609.7181138,278.4847812,14.07649803,91.83636348,139.6880798, lakeshore, 
MRD_uplands,236,68.58305894,-133.2222227,1171.949847,459.4998891,12.13852596,318.6741606,169.9055176, lakeshore, 
MRD_uplands,237,68.45820174,-133.6561959,922.2220176,324.8989115,7.717455387,101.5175944,131.427002, lakeshore, 
Noatak,1,68.19807206,-156.1164453,14152.98588,4483.604978,8.26134491,23.50292056,636.6990356, hillslope, 
Noatak,2,68.20297963,-156.1339573,4719.839133,1944.752056,10.26752758,26.92441126,656.7057495, hillslope, 
Noatak,3,68.20467373,-156.135381,3709.139153,1833.358143,9.878866196,38.80445773,639.9899902, hillslope, 
Noatak,4,68.20576803,-156.1384453,1670.105845,886.509887,7.959832668,23.84294198,639.7335815, hillslope, 
Noatak,5,68.12278728,-155.8637883,443.8104739,264.5605422,9.875782013,212.5632099,700.4082642, lakeshore, 
Noatak,6,68.11753923,-156.7806788,4385.010363,1485.252167,8.834107399,327.9413963,603.6688232, hillslope, 
Noatak,7,68.07949768,-155.6478417,1910.016246,608.0251057,13.53933907,319.074494,723.1610107, hillslope, 
Noatak,8,68.08407614,-155.6916829,1428.52687,719.4190182,5.564329147,206.4932568,689.864624, hillslope, 
Noatak,9,68.04383843,-155.831991,1326.671594,816.8886917,10.33654594,310.5084359,775.6865845, hillslope, 
Noatak,10,68.09221761,-156.0122018,403.0655306,278.4847812,5.728527546,228.1296686,690.4395752, lakeshore, 
Noatak,11,68.03274661,-157.7374034,2250.664489,918.9997781,6.971940517,49.21498538,415.1095276, lakeshore, 
Noatak,12,67.95856831,-156.8188092,8204.886763,4205.120197,4.763191223,277.3601715,597.7191162, hillslope, 
Noatak,13,67.95881046,-156.793019,2331.254507,1861.206621,4.749178886,347.028579,624.6538086, hillslope, 
Noatak,14,67.95879992,-156.7871105,5668.515172,3522.832483,6.318056583,356.519125,627.060791, hillslope, 
Noatak,15,67.80585422,-156.6802667,950.9964625,399.1615198,16.64657402,331.5779863,661.9119873, hillslope, 
Noatak,16,67.86199475,-157.5291431,4560.01152,1977.241947,5.822983742,44.9325512,476.3373718, hillslope, 
Noatak,17,67.86189535,-157.5247482,1298.913485,765.8331484,6.754381657,44.27165532,463.624939, hillslope, 
Noatak,18,67.87657045,-157.5304239,4465.285788,1536.30771,10.54735947,303.645996,460.9134216, hillslope, 
Noatak,19,67.70597816,-157.9360018,3627.262859,1731.247057,4.053246021,163.5406517,429.0193481, hillslope, 
Noatak,20,67.72236735,-156.0400321,2901.786265,1967.959121,11.49484062,265.3666315,910.7559204, hillslope, 
Noatak,21,67.7461357,-157.241319,2498.182201,1875.13086,4.091893673,115.0044783,636.8683472, hillslope, 
Noatak,22,67.7291145,-156.0103653,9264.638581,3378.948679,9.825037956,297.725615,909.3066406, hillslope, 
Noatak,23,67.77389737,-155.9753152,795.773152,612.6665187,7.615087986,255.878259,767.5639648, hillslope, 
Noatak,24,67.77444945,-155.9706124,957.4203322,728.7018443,8.343342781,312.5286315,782.682373, hillslope, 
Noatak,25,67.75790635,-155.9502699,771.4708902,552.3281495,9.17767334,318.2391995,786.2818604, hillslope, 
Noatak,26,67.74190198,-155.7492501,4720.262934,2432.100423,10.82915783,302.3762316,916.5127563, hillslope, 
Chukotka,1,67.4734852,-178.1757081,6412.998756,2312.816108,5.509405613,270.654042,393.9893799, hillslope, 
Chukotka,2,67.47683497,-178.175754,2022.028707,1077.271962,5.872224808,208.7571015,407.9508667, hillslope, 
Chukotka,3,67.47187077,-178.1530246,3753.654522,1470.399645,6.423392296,131.6792671,393.2523804, hillslope, 
Chukotka,4,67.42855035,-177.9539647,6990.160738,2629.360476,5.044339657,48.93243756,234.2550659, hillslope, 
Chukotka,5,67.41366714,-177.656656,3448.696108,1618.46072,5.484212399,0.201140289,231.6845398, hillslope, 
Chukotka,6,67.30206833,-177.3539172,2197.281121,1312.127461,4.830384731,269.4713542,117.2460327, lakeshore, 
Chukotka,7,67.36302111,-177.6369034,8092.578208,2603.832705,8.326435089,171.6790564,210.9897308, lakeshore, 
Chukotka,8,67.39403363,-177.6204103,1772.011065,1368.288559,4.516141415,205.0260741,304.9867249, hillslope, 
Chukotka,9,67.39706295,-177.6351274,6723.813355,3180.760343,5.06439209,228.4812803,312.3640137, hillslope, 
Chukotka,10,67.3868542,-177.631803,847.6713961,592.2443015,2.901935101,270.5188543,262.8745422, hillslope, 
Chukotka,11,67.33900889,-178.1160677,1672.22264,755.6220398,6.433831692,0.773731281,167.8850098, hillslope, 
Chukotka,12,67.24804993,-177.8703126,4230.233035,1541.877406,9.928621292,4.447666654,302.59198, hillslope, 
Chukotka,13,67.14104416,-175.0391842,17915.40036,4409.34237,21.74802971,212.5983209,39.42382431, hillslope, 
Chukotka,14,67.16086923,-175.8699385,1393.791824,597.3498558,4.936736584,11.08632178,63.8168869, lakeshore, 
Chukotka,15,67.00278327,-178.2634707,1910.240456,852.6275719,5.589753628,270.764353,430.9266357, hillslope, 
Chukotka,16,66.82278534,-174.8266812,4657.02627,939.4219954,12.99534988,2.923812776,65.95805359, lakeshore, 
Chukotka,17,66.82298398,-174.836488,474.3571116,275.6999334,12.28806591,326.9683556,53.72542953, lakeshore, 
Chukotka,18,66.83173846,-174.8250558,1095.094146,495.2387693,10.51476192,211.3172564,56.9315033, lakeshore, 
Chukotka,19,66.8507933,-174.7367941,6865.153413,1557.194068,7.578208923,119.9799785,35.7808075, lakeshore, 
Chukotka,20,66.55907068,-176.4972511,3674.827654,2133.193424,9.098536491,145.7380306,248.3150635, hillslope, 
Chukotka,21,66.49936923,-174.7940514,1230.239224,377.8110199,11.16108036,235.5591084,26.23072052, hillslope, 
Chukotka,22,66.53424322,-174.4582906,1396.903978,352.2832483,7.278705597,125.404605,15.457757, lakeshore, 
Chukotka,23,66.51523562,-173.8417163,3303.101283,1214.193646,6.851421356,183.221629,14.43965721, lakeshore, 
Chukotka,24,66.49895553,-173.8196508,3248.537583,1113.939125,6.46691227,243.1977938,23.61047935, lakeshore, 
Chukotka,25,66.29052133,-177.8527476,2876.730163,1296.810798,3.393882752,153.8640927,160.0536041, hillslope, 
Chukotka,26,66.47476614,-174.7747967,2903.086752,1194.699712,10.82431507,201.5197456,53.7012558, hillslope, 
Chukotka,27,66.48172354,-174.6174103,2426.255834,479.9221064,12.95931911,187.7945844,73.71691132, lakeshore, 
Chukotka,28,66.43651972,-174.0724922,4268.562925,1459.260254,5.342394352,183.6973694,36.48564911, hillslope, 
Chukotka,29,66.42167439,-173.9848454,1385.428169,1080.520951,7.30064106,116.0434164,10.37900162, lakeshore, 
Chukotka,30,66.36470329,-173.993258,2255.454409,1008.114908,6.199038029,244.4405025,62.2513504, hillslope, 
Chukotka,31,66.36559258,-173.9983136,542.2791036,334.1817375,5.23213768,204.994083,60.14066696, hillslope, 
Chukotka,32,66.33794355,-173.8777769,1445.919602,657.2240837,9.058901787,230.106203,9.284972191, lakeshore, 
Chukotka,33,66.46085323,-173.7400385,3180.612903,1035.963386,10.54367733,202.8581954,15.30694771, lakeshore, 
Chukotka,35,66.08667551,-175.0255462,499.661398,255.2777161,11.56164551,165.6337948,115.1062012, lakeshore, 
Chukotka,36,66.234134,-174.4606166,3054.253265,1271.283026,11.93787193,167.3473293,22.06586266, hillslope, 
Chukotka,37,66.18980372,-174.4418028,1906.592213,903.6831152,13.24702549,162.2460948,75.36289978, hillslope, 
Chukotka,38,66.21669187,-173.3637898,2048.103758,490.133215,11.09689426,282.9040206,143.0510712, hillslope, 
Chukotka,39,65.93756787,-178.8183756,11505.41721,3230.423462,6.0841465,277.2692242,25.05161095, lakeshore, 
Chukotka,40,65.93137378,-178.8198697,1392.040895,751.9089094,12.80196571,237.6303305,26.05414772, lakeshore, 
Chukotka,41,65.89124534,-178.8361874,2744.076098,900.434126,11.12117958,261.5503901,20.13601494, lakeshore, 
Chukotka,42,65.89035522,-178.8310149,9456.444646,2831.261943,7.596485138,245.7025325,26.93998528, lakeshore, 
Chukotka,43,65.88733717,-178.8238564,1575.630368,686.9291271,7.644712448,218.05398,24.09117889, lakeshore, 
Chukotka,44,65.97264549,-175.130067,894.5721679,342.0721396,6.769672394,351.2780725,121.6760635, hillslope, 
Chukotka,45,66.05992687,-173.7922333,1932.145948,969.1270387,4.532547474,192.4339028,70.77603149, hillslope, 
Chukotka,46,65.87897281,-178.8023012,3583.438209,983.9795604,6.550654411,212.5622809,18.21342278, lakeshore, 
Chukotka,47,65.8766362,-178.7950491,4405.793352,877.2270609,6.556503773,196.4472059,21.5549202, lakeshore, 
Chukotka,48,65.87474038,-178.7920707,877.1419989,204.2221729,14.59507561,252.1926443,21.07982063, lakeshore, 
Chukotka,49,65.87252367,-178.7848232,1860.95981,417.7271719,10.57072258,225.7176345,24.72582245, lakeshore, 
Chukotka,50,65.86981149,-178.7736618,6427.962213,1503.817819,16.09589958,222.0607915,33.50585175, lakeshore, 
Chukotka,51,65.86841965,-178.7716734,1839.111821,547.6867365,16.15645981,204.4690803,23.37407112, lakeshore, 
Taymyr1,1,73.49086202,88.60219565,1017.526617,575.5352146,4.822608948,278.4013169,100.456871, hillslope, 
Taymyr1,2,73.49039887,88.75634762,4236.336702,1304.237059,6.951096058,182.155737,126.8868408, hillslope, 
Taymyr1,3,73.47995498,88.76981603,2093.825119,1030.393691,7.077685833,186.1909813,119.8546448, hillslope, 
Taymyr1,4,73.46970474,88.88636345,7048.577605,2789.489226,5.266400337,235.9870571,61.73677826, hillslope, 
Taymyr1,5,73.4702265,88.87761801,1118.180091,491.9897802,5.776987553,162.9208986,50.17182541, hillslope, 
Taymyr1,6,73.4640191,90.64868958,3321.278329,1754.454122,5.664733887,121.4449935,166.2185059, lakeshore, 
Taymyr1,7,73.22629946,88.93278684,1832.350598,1392.423906,5.311001301,191.3711927,22.52390862, hillslope, 
