system:index,B11,B12,B2,B3,B4,B8,B8A,latitude,longitude,ndvi,ndwi,slump,.geo
00000000000000004b40,2901,2249,1465,1317,1358,1849,2122,75.6427232264093,103.41833883349418,0.15310259,0.16803537,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b46,3259,2541,1607,1449,1526,2069,2395,75.6427232264093,103.41833883349418,0.15104312,0.1762365,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b4f,2843,2240,1462,1309,1338,1871,2092,75.6427232264093,103.41833883349418,0.16609536,0.17672956,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b52,2843,2240,1462,1309,1338,1871,2092,75.6427232264093,103.41833883349418,0.16609536,0.17672956,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b63,3039,2364,1475,1325,1396,1944,2274,75.6427232264093,103.41833883349418,0.16407186,0.18935454,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b79,2952,2302,1474,1307,1362,1838,2140,75.6427232264093,103.41833883349418,0.14875,0.16883942,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004b7c,2952,2302,1474,1307,1362,1837,2140,75.6427232264093,103.41833883349418,0.1484839,0.16857506,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003923,2306,1366,1153,978,981,1956,2294,75.61664194434769,102.38297570079352,0.3319714,0.33333334,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000393d,2458,1505,1426,1191,1224,2078,2481,75.61664194434769,102.38297570079352,0.25863114,0.2713368,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004578,2795,1368,1163,1036,937,2718,3205,74.69916852529803,101.92597581112902,0.48727772,0.44805542,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000459c,2791,1393,1163,1060,953,2801,3277,74.69916852529803,101.92597581112902,0.4922749,0.45091945,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000045a3,2792,1393,1163,1060,953,2801,3277,74.69916852529803,101.92597581112902,0.4922749,0.45091945,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000045bf,2756,1398,1172,1044,961,2845,3258,74.69916852529803,101.92597581112902,0.49500787,0.46310106,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000045cc,2846,1440,1181,1077,992,2841,3308,74.69916852529803,101.92597581112902,0.48238978,0.4502297,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000045e1,2142,1043,1219,1035,915,2424,2815,74.69916852529803,101.92597581112902,0.45193172,0.40156114,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004606,2715,1410,1261,1148,1101,2790,3216,74.69916852529803,101.92597581112902,0.43407863,0.41696292,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004614,2838,1451,1205,1109,1066,2795,3246,74.69916852529803,101.92597581112902,0.44781145,0.43186477,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004629,2830,1455,1213,1096,1088,2771,3162,74.69916852529803,101.92597581112902,0.43612334,0.43315232,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000462e,2830,1455,1213,1096,1088,2771,3161,74.69916852529803,101.92597581112902,0.43612334,0.43315232,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000464b,2967,1516,1205,1088,1119,2678,3189,74.69916852529803,101.92597581112902,0.4105873,0.42219862,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004666,3072,1596,1324,1140,1188,2603,3163,74.69916852529803,101.92597581112902,0.37325245,0.39086294,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002cd,2856,2387,1540,1519,1650,1967,2248,74.64290358820566,96.17863154514052,0.08764169,0.12851405,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000336,2860,2471,1541,1508,1671,1961,2220,74.64290358820566,96.17863154514052,0.079845816,0.13058518,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f0a,1974,1001,1226,1020,978,2305,2557,77.0142802830345,103.55014540153299,0.40420347,0.38646618,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f20,1928,979,1107,921,903,2189,2539,77.0142802830345,103.55014540153299,0.41591203,0.40771705,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f39,2064,1069,1270,1040,1031,2335,2751,77.0142802830345,103.55014540153299,0.38740346,0.3837037,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002f4e,2096,1111,1248,1055,1072,2281,2690,77.0142802830345,103.55014540153299,0.36057264,0.367506,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003a3e,2906,1570,1314,1131,1122,2604,3101,75.13033684255994,101.86731187766988,0.39774558,0.3943775,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004ea5,2100,1241,1180,995,1032,1975,2277,76.68541266214076,105.84821001594213,0.31360158,0.32996634,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000600,1938,1222,1313,1086,1048,1713,1966,74.59093276542775,96.94004980462272,0.24085477,0.22400858,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001713,1698,945,1134,965,895,1962,2249,76.88581358168473,101.81390968345383,0.37346867,0.3406218,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001738,1683,945,1123,934,874,1919,2287,76.88581358168473,101.81390968345383,0.37414965,0.3452506,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001746,1764,966,1161,958,899,1961,2306,76.88581358168473,101.81390968345383,0.37132868,0.34361082,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000174e,1677,909,1131,948,889,1885,2269,76.88581358168473,101.81390968345383,0.3590483,0.3307448,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ff7,1845,1443,1542,1274,1191,1342,1545,77.21991172811416,103.267144094075,0.05961311,0.025993884,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ffa,1409,1070,1469,1185,1098,1137,1249,77.21991172811416,103.267144094075,0.017449664,-0.020671835,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002007,1914,1545,1495,1236,1193,1388,1552,77.21991172811416,103.267144094075,0.07555211,0.05792683,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000201a,1076,862,1212,976,870,882,985,77.21991172811416,103.267144094075,0.006849315,-0.050592035,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000203a,2971,2585,2325,2048,2115,2364,2677,77.21991172811416,103.267144094075,0.055592768,0.07162285,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000204b,1156,877,1337,1049,947,994,1085,77.21991172811416,103.267144094075,0.024214322,-0.026921194,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002067,1649,1280,1505,1166,1049,1186,1428,77.21991172811416,103.267144094075,0.06129754,0.008503402,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000373,2095,1260,1235,1082,1065,1635,2057,74.51675561940368,96.4800444808482,0.21111111,0.2035333,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000012f6,2363,1232,1190,1024,900,2345,2678,75.00084454796787,99.31344201312771,0.44530046,0.39210448,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001306,2417,1235,1239,1070,952,2307,2718,75.00084454796787,99.31344201312771,0.41577172,0.36630145,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000130d,2298,1170,1120,996,874,2245,2619,75.00084454796787,99.31344201312771,0.43956396,0.38537487,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001320,2422,1309,1188,1032,937,2375,2676,75.00084454796787,99.31344201312771,0.43417874,0.39418843,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001327,2422,1309,1188,1032,937,2375,2676,75.00084454796787,99.31344201312771,0.43417874,0.39418843,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001331,2381,1305,1453,1213,1135,2428,2733,75.00084454796787,99.31344201312771,0.36289644,0.33369952,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001335,2349,1234,1121,950,919,2204,2512,75.00084454796787,99.31344201312771,0.41146335,0.39759037,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000133d,2308,1244,1135,948,945,2173,2464,75.00084454796787,99.31344201312771,0.39384222,0.3925024,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001343,2397,1306,1165,981,988,2246,2552,75.00084454796787,99.31344201312771,0.38899195,0.39200497,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000134f,2527,1358,1188,999,1009,2170,2566,75.00084454796787,99.31344201312771,0.3652092,0.3695172,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001357,2477,1336,1306,1070,1035,1991,2314,75.00084454796787,99.31344201312771,0.3159286,0.30088207,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000207a,269,169,1282,1042,870,623,609,77.0471527760005,103.024774115416,-0.16543871,-0.25165164,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000208c,251,126,1090,890,717,424,386,77.0471527760005,103.024774115416,-0.25679228,-0.3546423,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000020aa,525,333,1286,1069,910,713,769,77.0471527760005,103.024774115416,-0.12138016,-0.19977553,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f76,1704,943,1198,985,935,1645,1967,77.46696822198032,103.09230274176937,0.2751938,0.25095057,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f78,1704,943,1198,986,935,1645,1967,77.46696822198032,103.09230274176937,0.2751938,0.2504751,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f86,1346,687,1134,913,867,1600,1915,77.46696822198032,103.09230274176937,0.297122,0.27337843,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f96,1311,679,1140,912,866,1658,1885,77.46696822198032,103.09230274176937,0.31378764,0.29027238,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f9a,1311,679,1140,912,866,1658,1885,77.46696822198032,103.09230274176937,0.31378764,0.29027238,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fb5,1406,985,1605,1388,1315,1726,1838,77.46696822198032,103.09230274176937,0.1351529,0.10854207,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fb8,1406,985,1605,1388,1315,1726,1838,77.46696822198032,103.09230274176937,0.1351529,0.10854207,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001fcc,1472,769,1222,957,921,1532,1838,77.46696822198032,103.09230274176937,0.24908276,0.23101647,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001048,2668,1746,1393,1210,1201,2256,2541,74.40395819915571,98.55897549218784,0.3051779,0.3017888,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000104b,2651,1846,1611,1430,1417,2486,2760,74.40395819915571,98.55897549218784,0.27389187,0.26966292,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001052,1231,691,1409,1055,869,1220,1391,74.40395819915571,98.55897549218784,0.16802298,0.072527476,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000105c,2319,1524,1283,1092,1102,1898,2207,74.40395819915571,98.55897549218784,0.26533332,0.26956522,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001066,2398,1557,1311,1126,1139,1957,2213,74.40395819915571,98.55897549218784,0.2642119,0.26954266,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000bd3,2098,1140,1151,935,878,1950,2324,76.09047494048897,99.7388179581212,0.37906647,0.35181975,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000c0d,1311,719,1037,782,689,1314,1526,76.09047494048897,99.7388179581212,0.31203195,0.25381678,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d57,38,20,988,720,433,207,180,74.7731360935726,100.46533037455701,-0.353125,-0.5533981,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d76,16,14,1025,801,513,204,178,74.7731360935726,100.46533037455701,-0.43096235,-0.59402984,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002eb0,976,753,1413,1162,1051,1079,1175,77.25323459028655,103.53074385284944,0.01314554,-0.037037037,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002eb7,1011,766,1484,1222,1115,1123,1244,77.25323459028655,103.53074385284944,0.0035746202,-0.042217486,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ebe,935,717,1309,1060,968,1021,1119,77.25323459028655,103.53074385284944,0.026646556,-0.01874099,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ec8,921,718,1277,1035,943,1001,1056,77.25323459028655,103.53074385284944,0.029835392,-0.016699411,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002edd,741,570,1390,1059,903,858,928,77.25323459028655,103.53074385284944,-0.025553662,-0.10485133,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002eeb,968,745,1389,1110,1016,1044,1146,77.25323459028655,103.53074385284944,0.013592233,-0.03064067,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ef4,2368,2199,2185,1881,1958,2057,2352,77.25323459028655,103.53074385284944,0.024657534,0.044692736,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ef6,848,594,1678,1277,1119,1071,1119,77.25323459028655,103.53074385284944,-0.021917809,-0.087734245,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005445,3033,2528,2472,2247,2413,2732,2969,75.82378948378552,105.51668922992158,0.062001944,0.09740912,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005182,2421,2058,1430,1248,1261,1715,1920,75.85230097592125,104.98332277561576,0.15255377,0.15761054,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000051b3,2400,2017,1423,1242,1267,1645,1893,75.85230097592125,104.98332277561576,0.1298077,0.13959128,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005811,2705,1285,1112,996,947,2776,3266,75.28708762189171,105.16490182961313,0.49127048,0.4718982,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005818,2603,1278,1177,1029,978,2842,3245,75.28708762189171,105.16490182961313,0.4879581,0.46835443,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005821,2703,1342,1127,1009,956,2834,3189,75.28708762189171,105.16490182961313,0.4955145,0.4748894,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000582f,3257,1890,1687,1534,1503,3231,3890,75.28708762189171,105.16490182961313,0.36501902,0.3561385,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005838,2654,1318,1087,988,955,2880,3316,75.28708762189171,105.16490182961313,0.5019557,0.48914167,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000583a,2654,1318,1087,988,955,2879,3319,75.28708762189171,105.16490182961313,0.50182575,0.48900956,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005849,2715,1320,1150,1017,997,2885,3357,75.28708762189171,105.16490182961313,0.48634726,0.47872886,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000585b,2610,1289,1264,1088,1090,2814,3232,75.28708762189171,105.16490182961313,0.44159836,0.44233727,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005866,2728,1316,1142,1014,1043,2742,3128,75.28708762189171,105.16490182961313,0.44887716,0.4600639,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005871,2701,1330,1166,1021,1083,2761,3175,75.28708762189171,105.16490182961313,0.43652445,0.46007404,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000587e,2753,1332,1136,987,1084,2628,3124,75.28708762189171,105.16490182961313,0.41594827,0.4539419,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000005887,1944,984,1031,852,888,1946,2338,75.28708762189171,105.16490182961313,0.37332392,0.39099357,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000588c,2845,1451,1180,1014,1141,2528,2999,75.28708762189171,105.16490182961313,0.37803215,0.42744213,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001eb6,1748,1305,1081,844,751,896,1038,74.64509746592395,99.7641233565995,0.08803886,0.029885057,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001ee7,1697,1229,1061,800,711,868,946,74.64509746592395,99.7641233565995,0.09943002,0.040767387,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001f00,1632,1212,1074,816,718,839,965,74.64509746592395,99.7641233565995,0.07771355,0.013897281,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004e08,2643,1640,1239,1082,1015,2477,2899,74.42315908829185,102.70531519774504,0.41867125,0.39196405,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017d6,2268,1322,1286,1100,1121,1849,2104,76.36758131635429,101.41664391150127,0.24511784,0.2539844,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f81,3194,1676,1247,1116,1093,2610,3104,74.69676952893128,98.33281880495917,0.40966785,0.4009662,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa0,2838,1570,1384,1175,1135,2454,2842,74.69676952893128,98.33281880495917,0.36751184,0.3524387,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000484e,2417,1231,1153,937,968,2366,2933,76.87391670007413,105.094474787575,0.41931614,0.432637,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004876,2360,1237,1219,971,1007,2226,2705,76.87391670007413,105.094474787575,0.37704918,0.39255553,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fd3,1588,806,1076,919,773,1987,2418,74.57192807673796,98.6603754501432,0.43985507,0.36751547,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fda,1529,771,1089,934,783,1932,2352,74.57192807673796,98.6603754501432,0.42320442,0.34822053,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000b50,1827,1386,1267,973,853,958,1074,74.51091419702367,97.49713421743182,0.057979017,-0.007767996,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001dec,3309,2425,1637,1553,1633,2288,2745,75.21949656812359,100.4821991538422,0.16704923,0.19135642,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004e7f,2400,1642,1361,1171,1144,1687,1914,76.72946412144775,105.93761945116478,0.19180502,0.18054584,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000004e9a,2346,1560,1319,1116,1109,1620,1827,76.72946412144775,105.93761945116478,0.18724808,0.18421052,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cba,2508,1353,1273,1068,1086,2156,2436,75.87783824765434,99.05599135470597,0.3300432,0.33746898,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000cd7,2583,1417,1326,1094,1163,2137,2473,75.87783824765434,99.05599135470597,0.2951515,0.32281026,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000385e,2867,1509,1201,1045,1125,2526,3038,75.80821384380585,102.50637240424552,0.38373047,0.41472977,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001258,2577,1402,1175,999,939,2151,2517,75.3989352536153,100.01908137753237,0.392233,0.36571428,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
